source,reference,groq_bleu,groq_meteor,groq_comet
"As a check on the efficiency of the process the chemical oxygen demand (COD), or the dissolved organic carbon (DOC) of the glass fibre filtered effluent accumulated in vessel F and of the filtered synthetic sewage in vessel A is measured at least twice per week.",Zur Überwachung des einwandfreien Betriebs der Messanordnung wird zweimal wöchentlich der chemische Sauerstoffbedarf (CSB) oder der gelöste organische Kohlenstoff (DOC) des glasfasergefilterten Abwassers im Sammelgefäß F und des gefilterten synthetischen Abwassers im Vorratsgefäß A gemessen.,0.020665386073386607,0.2956736853719164,-1.5714665651321411
The supervisory authorities concerned shall consult each other before approving such assignment.,"Die beteiligten Aufsichtsbehörden verständigen sich gegenseitig, bevor sie diese Bestandsübertragung genehmigen.",2.6271112669341462e-79,0.08402636916835701,-1.6328349113464355
"The Member States shall take all appropriate measures to ensure that electrical equipment may be placed on the market only if, having been constructed in accordance with good engineering practice in safety matters in force in the Community, it does not endanger the safety of persons, domestic animals or property when properly installed and maintained and used in applications for which it was made.","Die Mitgliedstaaten treffen alle zweckdienlichen Maßnahmen , damit die elektrischen Betriebsmittel nur dann in den Verkehr gebracht werden können , wenn sie - entsprechend dem in der Gemeinschaft gegebenen Stand der Sicherheitstechnik - so hergestellt sind , daß sie bei einer ordnungsmäß igen Installation und Wartung sowie einer bestimmungsmäß igen Verwendung die Sicherheit von Menschen und Nutztieren sowie die Erhaltung von Sachwerten nicht gefährden.",0.010085194216190547,0.139424115893144,-1.7320916652679443
=351 Excludes the domesticated form of Bos mutus referenced as Bos grunniens which is not subject to the provisions of this Regulation,"=351 ausgenommen sind Exemplare der als Haustiere gehaltenen Form von Bos mutus, auch als Bos grunniens bezeichnet, für die diese Verordnung nicht gilt",0.014708384103953986,0.23110127035247813,-1.6259560585021973
An arm's length transaction is one between parties who do not have a particular or special relationship that makes prices of transactions uncharacteristic of the market.,"Eine solche Transaktion ist ein Geschäftsabschluss zwischen Parteien, die keine besondere oder spezielle Beziehung zueinander haben, die marktuntypische Transaktionspreise begründet.",0.005312425878120948,0.1303843417520939,-1.7384800910949707
CALIBRATION INTERFACE,KALIBRIERUNGSSCHNITTSTELLE,4.7091911478183385e-232,0.021459227467811162,-1.7488359212875366
Protection of Aircraft,Sicherung der Luftfahrzeuge,3.779287087036385e-232,0.008818342151675488,-1.8383164405822754
The distinction between a global commitment and an individual commitment depends on the extent to which the beneficiaries are identified and the amounts involved.,"Die Unterscheidung zwischen globaler Mittelbindung und Einzelmittelbindung bestimmt sich danach, inwieweit die Empfänger und die Beträge feststehen.",2.881584237216332e-79,0.12364710999667372,-1.3224363327026367
The premises and technical equipment shall be kept clean and in good repair and be free of extraneous odours.,"Räumlichkeiten und technische Einrichtungen müssen in gutem Zustand, sauber und frei von Fremdgerüchen gehalten werden.",3.9492024501582716e-79,0.16473628210974317,-1.481874704360962
"An enterprise is encouraged, but not required, to determine the fair value of investment property on the basis of a valuation by an independent valuer who holds a recognised and relevant professional qualification and who has recent experience in the location and category of the investment property being valued.","Obwohl ein Unternehmen nicht dazu verpflichtet ist, wird ihm empfohlen, den Zeitwert der als Finanzinvestition gehaltenen Immobilien auf der Grundlage einer Bewertung durch einen unabhängigen Gutachter, der eine entsprechende berufliche Qualifikation und aktuelle Erfahrungen mit der Lage und der Art der zu bewertenden Immobilien hat, zu bestimmen.",0.014485939797929497,0.20559687451579348,-1.5738121271133423
6 methods of ship security surveys and inspections;.,6 Methoden der Bestandsaufnahme und der Besichtigungen zur Gefahrenabwehr auf Schiffen;.,2.3051825773925714e-79,0.07688312861271679,-1.7158315181732178
"A staff member who has completed more than one year's but less than four years' service shall receive a resettlement allowance proportionate to his length of service, incomplete years being disregarded.","Ein Bediensteter, der mehr als ein Jahr, aber weniger als vier Jahre Dienst abgeleistet hat, erhält eine anteilige Wiedereinrichtungsbeihilfe entsprechend der Dauer der abgeleisteten Dienstzeit; Jahresbruchteile werden nicht angerechnet.",0.02514868499342902,0.22113924188948506,-1.8101428747177124
The separate management referred to in Article 18(3) must be organised in such a way that the activities covered by this Directive are distinct from the activities covered by Directive 73/239/EEC in order that:,"Die getrennte Verwaltung nach Artikel 18 Absatz 3 ist so einzurichten, dass die unter diese Richtlinie und die unter die Richtlinie 73/239/EWG fallenden Tätigkeiten getrennt sind, damit",0.007926765553942245,0.18472356172909885,-1.5021287202835083
"Similar measures shall apply to natural or legal persons failing to comply with the obligation to provide prior information, as laid down in paragraph 1.","Ähnliche Maßnahmen gelten für natürliche oder juristische Personen, die ihren in Absatz 1 festgelegten Verpflichtungen zur vorherigen Unterrichtung nicht nachkommen.",0.01264005398466579,0.17195901023298837,-1.7519879341125488
No revenue shall be collected and no expenditure effected unless booked to a heading in the budget.,"Einnahmen können nur angenommen und Ausgaben nur getätigt werden, wenn sie bei einer Haushaltslinie veranschlagt sind.",8.63858686295889e-156,0.04257332071901609,-1.5864522457122803
"put in place appropriate arrangements to facilitate access for, and hosting of, third-country students (information facilities, accommodation, etc.);","sehen angemessene Regelungen vor, die den Zugang für Studierende aus Drittstaaten und ihre Aufnahme erleichtern (Informationsangebot, Unterbringung usw.);",3.126388289043221e-79,0.13038373424971367,-1.4706553220748901
Technical and professional capacity of economic operators shall be evaluated and verified in accordance with paragraphs 2 and 3.,Die technische und berufliche Leistungsfähigkeit der Wirtschaftsteilnehmer wird gemäß den Absätzen 2 und 3 überprüft.,0.010245749179278287,0.14060828366192882,-1.531744360923767
"on termination of service, from the place where he is employed to the place of origin as defined in paragraph 3 below.",bei Beendigung des Beschäftigungsverhältnisses vom Ort der dienstlichen Verwendung zu dem Herkunftsort nach Absatz 3.,2.1614882284469378e-79,0.08393491652826394,-1.6469600200653076
"Opinions shall be adopted by a majority of twelve votes, the votes of Member States being weighted as provided in Article 148 (2) of the Treaty.","Die Stellungnahme kommt mit einer Mehrheit von 12 Stimmen zustande, wobei die Stimmen der Mitgliedstaaten nach Artikel 148 Absatz 2 des Vertrages gewogen werden;",0.006162055813228562,0.10072840790842873,-1.7534863948822021
Priority will be given to:,Vorrang erhalten folgende Maßnahmen:,3.7671376716938986e-232,0.008896797153024912,-1.8274412155151367
The materiality principle means that all operations which are of significance for the information sought shall be taken into account in the financial statements.,"Der Grundsatz der relativen Wesentlichkeit besagt, dass alle für die angestrebte Information relevanten Transaktionen in den Jahresabschlüssen erfasst werden.",0.0037977666589033127,0.08915960451977402,-1.519575595855713
"In all cases where the Council is asked to meet to consider under paragraph 2 questions of principle or under paragraph 3 general questions, the Commission shall, for the purposes of this Regulation, take into account the policy guidelines which emerge from that meeting.","In allen Fällen, in denen der Rat gemäß Absatz 2 zur Prüfung von Grundsatzfragen oder gemäß Absatz 3 zur Prüfung allgemeiner Fragen einberufen wird, werden die im Rat erarbeiteten Leitgedanken von der Kommission im Rahmen dieser Verordnung berücksichtigt.",0.015477616420308392,0.2216263461753485,-1.8560459613800049
"However, where a payment is to be made on account before the goods are delivered or the services are performed, the tax shall become chargeable on receipt of the payment and on the amount received.","Werden jedoch Anzahlungen geleistet, bevor die Lieferung von Gegenständen oder die Dienstleistung bewirkt ist, so entsteht der Steueranspruch zum Zeitpunkt der Vereinnahmung entsprechend dem vereinnahmten Betrag.",1.7728342687140986e-79,0.0537898623699228,-1.6569374799728394
assets are revalued and no equivalent adjustment is made for tax purposes (see paragraph 20);,Vermögenswerte neubewertet werden und für Steuerzwecke keine entsprechende Bewertungsanpassung durchgeführt wird (siehe Paragraph 20);,3.9060247819647893e-79,0.21178115754437876,-1.7709141969680786
Financing applications,Finanzierungsantrag,0.0,0.0,-1.717504620552063
as well as for the involvement as accessories or instigators in the commission of conduct referred to in Article 2.,sowie für die Beihilfe oder Anstiftung zu der Begehung der in Artikel 2 aufgeführten Handlungen verantwortlich gemacht werden kann.,0.013166652644368056,0.1612337889940414,-1.7953519821166992
"It is the Commission's conclusion that the increases in the recent past can be considered sudden, sharp and significant when comparing them to developments in previous canning seasons.","Die Kommission gelangte zu dem Schluss, dass der Anstieg der Einfuhren in der jüngsten Zeit im Vergleich zu den Entwicklungen in den vorausgegangenen Konservierungssaisons als unerwartet, drastisch und erheblich angesehen werden kann.",0.009727667023451798,0.15646042403677238,-1.7525620460510254
the type or class of customer for the products or services;,die Art oder Gruppe der Kunden für die Produkte und Dienstleistungen;,0.005683732089906983,0.09276807980049877,-1.6815838813781738
Part 1:,Aktionsbereich 1:,1.1367911649677895e-155,0.06918819188191883,-1.7981209754943848
A discontinuing operation should not be presented as an extraordinary item.,Ein aufzugebender Geschäftsbereich darf nicht als außerordentlicher Posten dargestellt werden.,0.0039502792273993035,0.0800370589597756,-1.5997967720031738
THE PLATE AND INSCRIPTIONS SHALL BE ATTACHED EITHER BY THE MANUFACTURER OR BY HIS AUTHORIZED REPRESENTATIVE.,Diese Schilder und Angaben sind vom Hersteller oder seinem Beauftragten anzubringen.,5.2822531843433194e-232,0.08345697329376857,-1.8636655807495117
This standard quality shall be determined by the Council in accordance with the procedure referred to in the first paragraph.,Diese Standardqualität wird vom Rat nach dem in Absatz 1 erwähnten Verfahren festgesetzt.,0.018476588284478096,0.2323486230368822,-1.5760899782180786
Apparatus,Geräte,0.0,0.016233766233766236,-1.6198993921279907
No product shall be eligible for more than one export refund.,Für dieselben Erzeugnisse darf keinesfalls mehr als eine Ausfuhrerstattung gewährt werden.,1.8235312574033996e-79,0.07354116706634693,-1.7915982007980347
"Defined benefit plans may be unfunded, or they may be wholly or partly funded.","Leistungsorientierte Pläne können vollständig, teilweise oder überhaupt nicht extern über einen Fonds finanziert sein.",3.673512951252431e-79,0.15394912985274434,-1.7092015743255615
"Where it is considered appropriate by Member States, beneficiaries of subsidiary protection status shall be granted access to integration programmes.","Wenn die Mitgliedstaaten es für sinnvoll erachten, gewähren sie Personen, denen der subsidiäre Schutzstatus zuerkannt worden ist, Zugang zu den Integrationsprogrammen.",1.3679717891366256e-155,0.0913177255225523,-1.7048282623291016
"Having regard to Council Directive 91/414/EEC of 15 July 1991 concerning the placing of plant protection products on the market(1) and in particular the third and fourth subparagraphs of Article 8(2) thereof,","gestützt auf die Richtlinie 91/414/EWG des Rates vom 15. Juli 1991 über das Inverkehrbringen von Pflanzenschutzmitteln(1), insbesondere auf Artikel 8 Absatz 2 Unterabsätze 3 und 4,",0.013974705828319021,0.21745450316878895,-1.7355525493621826
"Examples of these are the ""ISO/AOAC/IUPAC Guidelines on Internal Quality Control in Analytical Chemistry Laboratories"" (5).",Beispiele hierfür sind die International harmonisierten Richtlinien für Interne Qualitätskontrolle in Laboratorien für analytische Chemie der ISO/AOAC/IUPAC (Quelle 5).,0.004826300857888929,0.07768357623318388,-1.545105218887329
"Limits placed by suppliers on their distributors' sales to any end user in other Member States, for instance where distributor remuneration or the purchase price is made dependent on the destination of the vehicles or on the place of residence of the end users, amount to an indirect restriction on sales.","Beschränkungen der Verkäufe ihrer Händler an Endverbraucher in anderen Mitgliedstaaten durch Lieferanten, indem beispielsweise die Vergütung des Händlers oder der Verkaufspreis vom Bestimmungsort des Fahrzeugs oder dem Wohnort des Endverbrauchers abhängig gemacht wird, stellen eine mittelbare Verkaufsbeschränkung dar.",0.005781746955522043,0.12532988401972361,-1.7352874279022217
The data to apply to the headcount of staff and the financial amounts are those relating to the latest approved accounting period and calculated on an annual basis.,"Die Angaben, die für die Berechnung der Mitarbeiterzahl und der finanziellen Schwellenwerte herangezogen werden, beziehen sich auf den letzten Rechnungsabschluss und werden auf Jahresbasis berechnet.",0.011476943414686316,0.18634909680458342,-1.4951355457305908
"Member States shall require that investment firms and market operators operating an MTF establish and maintain effective arrangements and procedures, relevant to the MTF, for the regular monitoring of the compliance by its users with its rules.","Die Mitgliedstaaten schreiben vor, dass Wertpapierfirmen und Marktbetreiber, die ein MTF betreiben, für das MTF auf Dauer wirksame Vorkehrungen und Verfahren für die regelmäßige Überwachung der Einhaltung der Regeln des MTF durch dessen Nutzer festlegen.",0.01317133148814193,0.15945168966689496,-1.7779748439788818
The parameter dataRecord (DREC_) is used by the ReadDataByIdentifier positive response message to provide the data record value identified by the recordDataIdentifier to the client (tester).,"Der Parameter dataRecord (DREC_) dient der Nachricht Positive Response auf ReadDataByIdentifier dazu, dem Client (Prüfgerät) den durch die recordDataIdentifier gekennzeichneten Datensatz bereitzustellen.",0.008290457519259817,0.15872815087396508,-1.2445429563522339
"Where the Council decides on the total prohibition of the substance in the Annex to Directive 79/117/EEC, the procedure under this Regulation shall be terminated.","Beschließt der Rat, den im Anhang der Richtlinie 79/117/EWG genannten Stoff gänzlich zu verbieten, so wird das Verfahren dieser Verordnung beendet.",0.006543003246802281,0.12044161501429983,-1.7363624572753906
Food safety requirements,Anforderungen an die Lebensmittelsicherheit,0.004806450299316004,0.07969377510040163,-1.8043558597564697
Commission Regulation (EC) No 745/2004 of 16 April 2004 laying down measures with regard to imports of products of animal origin for personal consumption,Verordnung (EG) Nr. 745/2004 der Kommission vom 16. April 2004 mit Einfuhrvorschriften für Lebensmittel tierischen Ursprungs zum persönlichen Verbrauch,0.015295850264067021,0.21378728625105445,-1.7474656105041504
"These exercises should test communication, coordination, resource availability and response.","In diesen Übungen sollen der Nachrichtenverkehr, die Koordination, die Verfügbarkeit von Hilfsmitteln und die Reaktion überprüft werden.",1.297417849384485e-155,0.09352090581510936,-1.575118064880371
"200 CIGARILLOS (CIGARS OF A MAXIMUM WEIGHT OF THREE GRAMS EACH) , OR",ODER 200 ZIGARILLOS (ZIGARREN MIT EINEM STÜCKGEWICHT VON HÖCHSTENS 3 GRAMM),0.0039952979972031856,0.10395232120451695,-1.5495412349700928
7 vessels;,7 Schiffe,9.117944873762945e-156,0.047229219143576834,-1.7769014835357666
foodstuffs in quantities having a technological function in the final foodstuffs;,"in Lebensmittel in Mengen, die eine technologische Wirkung im Lebensmittelendprodukt haben;",0.0061578113438021855,0.10697419463653232,-1.4889720678329468
"Where applicable, indication of whether participation is reserved to a particular profession.","Gegebenenfalls Angabe, ob die Teilnahme einem bestimmten Berufsstand vorbehalten ist",0.005311611941874502,0.11848341232227493,-1.6512634754180908
Article 108 is replaced by the following:,17. Artikel 108 erhält folgende Fassung:,9.049855591020517e-156,0.05470588235294118,-1.7319127321243286
INOCULATE AT 50 TO 60 C THE BASIC MEDIUM FOR THE DETERMINATION ( 4.1 ) WITH THE SPORE SUSPENSION ( 3.2 ) .,Der Testnährboden (4.1) wird mit der Sporensuspension (3.2) bei 50 bis 60 ºC beimpft.,0.0075379410676491435,0.13531454248366018,-1.3950622081756592
Such bodies may be entrusted with implementation tasks only if:,"Diese Einrichtungen dürfen nur dann mit Durchführungsaufgaben beauftragt werden,",2.2834167845433567e-79,0.08847743115793459,-1.7845268249511719
">PIC FILE= ""L_2004112EN.004201.TIF"">",">PIC FILE= ""L_2004112DE.004201.TIF"">",0.004999342755104722,0.08648242150780225,-1.4321130514144897
"Failure, significant malfunction or unavailability of airfield lighting.","Ausfall, erhebliche Fehlfunktion oder Nichtverfügbarkeit der Flugplatzbefeuerung.",2.1512647580731463e-79,0.09279150256593865,-1.6418977975845337
area payment for nuts provided for in Title IV Chapter 4 of that Regulation;,Flächenzahlung für Schalenfrüchte gemäß Titel IV Kapitel 4 der genannten Verordnung;,0.004638753988700706,0.0813054540709812,-1.6036394834518433
"The communications network within the EATMN shall be such as to meet the requirements of quality of service, coverage and redundancy.","Das Kommunikationsnetz innerhalb des europäischen Flugverkehrsmanagementnetzes ist so auszulegen, dass die Anforderungen an Dienstgüte, Überdeckung und Redundanz erfuellt sind.",2.7705620542381866e-79,0.12036994139312936,-1.474557876586914
"the second subparagraph is replaced by the following:""In such case the institution in which the official serves shall, taking into account the official's basic salary, age and exchange rate at the date of application for a transfer, determine by means of general implementing provisions the number of years of pensionable service with which he shall be credited under the Community pension scheme in respect of the former period of service, on the basis of the capital transferred, after deducting an amount representing capital appreciation between the date of the application for a transfer and the actual date of the transfer."";","Unterabsatz 2 erhält folgende Fassung:""In diesem Fall legt das Organ, bei dem der Beamte im Dienst steht, unter Berücksichtigung des Grundgehalts, des Alters und des Wechselkurses zum Zeitpunkt des Antrags auf Übertragung mittels allgemeiner Durchführungsbestimmungen die Anzahl der ruhegehaltsfähigen Dienstjahre fest, die es ihm gemäß der Versorgungsordnung der Gemeinschaften für die frühere Dienstzeit unter Zugrundelegung des übertragenen Kapitals und abzüglich des Wertzuwachses zwischen dem Zeitpunkt des Antrags auf Übertragung und der tatsächlichen Übertragung anrechnet.""",0.02947796170062671,0.22377682595421552,-1.9791826009750366
"WHEN THE MOST FAVOURABLE PURCHASING OPPORTUNITIES ON THE WORLD MARKET ARE BEING ESTABLISHED , ACCOUNT SHALL BE TAKEN OF ALL INFORMATION RELATING TO :",BEI DER FESTSTELLUNG DER GÜNSTIGSTEN EINKAUFSMÖGLICHKEITEN AUF DEM WELTMARKT WERDEN ALLE INFORMATIONEN ÜBER,0.0033631726939174125,0.0643789675410229,-1.5757880210876465
"solely specific protection for the disabled, closely linked to the said person's social environment in the Member State concerned, and","allein dem besonderen Schutz des Behinderten zu dienen, der eng mit dem sozialen Umfeld dieser Person in dem betreffenden Mitgliedstaat verknüpft ist, und",1.294816658140356e-155,0.09419343520973024,-1.8717446327209473
General functions,Allgemeine Aufgaben,4.623853470895728e-232,0.019305019305019308,-2.0015454292297363
"The coordinator, after consultation with the other relevant competent authorities, shall identify the type of transactions and risks regulated entities in a particular financial conglomerate shall report in accordance with the provisions of Article 7(2) and Article 8(2) on the reporting of intra-group transactions and risk concentration.","Der Koordinator legt nach Konsultation der anderen jeweils zuständigen Behörden fest, welche Arten von Transaktionen und Risiken von den beaufsichtigten Unternehmen eines bestimmten Finanzkonglomerats gemäß Artikel 7 Absatz 2 und Artikel 8 Absatz 2 über die Mitteilung von gruppeninternen Transaktionen und Risikokonzentrationen zu melden sind.",0.018292423075285454,0.24197395273330888,-1.701366901397705
Application of modulation and cross-compliance laid down under Regulation (EC) No 1259/1999,Modulation und Einhaltung anderweitiger Verpflichtungen nach der Verordnung (EG) Nr. 1259/1999,0.011636740942200281,0.14701937406855445,-1.7069402933120728
Level of Assurance,Gewährleistungsebene,0.0,0.0,-1.7786612510681152
Whereas care should be taken that meat products which do not comply with Community rules are not given the health mark provided for in those rules;,"Es sollte dafür Sorge getragen werden, daß Fleischerzeugnisse, die nicht der Gemeinschaftsregelung entsprechen, nicht mit der in dieser Regelung vorgesehenen Kennzeichnung der Genusstauglichkeit versehen werden.",0.007793856557991521,0.12665016501650167,-1.793913722038269
Opinion delivered on 11 March 2004 (not yet published in the Official Journal).,Stellungnahme vom 11. März 2004 (noch nicht im Amtsblatt veröffentlicht).,0.020315125433511248,0.22354296486359115,-1.7836017608642578
this presence is adventitious or technically unavoidable;,es zufällig oder technisch nicht zu vermeiden ist;,2.254350074975472e-79,0.07621951219512198,-1.8946431875228882
"If a standard requires or permits categorisation of items, the most appropriate accounting policy should be selected and applied consistently to each category.","Wenn ein Standard eine Kategorisierung der Sachverhalte vorschreibt oder erlaubt, ist die sinnvollste Bilanzierungs- und Bewertungsmethode auszuwählen und stetig für jede Kategorie anzuwenden.",0.010210630801008742,0.17113854595336078,-1.4639126062393188
"For the purposes of paragraph 1, a person has a disability if he has a physical or mental impairment that is, or is likely to be, permanent.","""(4) Für die Anwendung von Absatz 1 gilt eine Person als behindert, wenn sie eine bleibende oder voraussichtlich bleibende Beeinträchtigung ihrer physischen oder geistigen Fähigkeiten aufweist.",0.0058405339233194575,0.12856867949327752,-1.5160036087036133
FOR THE PURPOSES OF THIS REGULATION :,IM SINNE DIESER VERORDNUNG GELTEN ALS,6.912766501185226e-156,0.05259467040673213,-1.850146770477295
"Indication of the particular safeguard obligation assumed by the Community under an Agreement concluded with a third non-member State or an international organization, to which the nuclear material is subject (Article 20).",Angabe der von der Gemeinschaft für das Kernmaterial übernommenen besonderen Kontrollverpflichtung im Rahmen eines Abkommens mit einem dritten Staat oder einer zwischenstaatlichen Einrichtung (Artikel 20).,0.004195683519559913,0.0865294993252925,-1.8998527526855469
"3 procedures for responding to security threats or breaches of security, including provisions for maintaining critical operations of the port facility or ship/port interface;.",3 Verfahren zur Reaktion auf Bedrohungssituationen oder auf Beeinträchtigungen der Gefahrenabwehr einschließlich Verfahren zur Aufrechterhaltung wichtiger betrieblicher Vorgänge in der Hafenanlage oder beim Zusammenwirken von Schiff und Hafen;.,0.010191767569974681,0.18326170009551102,-1.6594380140304565
Date of arrival of vessel,Ankunftsdatum des Schiffes,2.7557613966946844e-79,0.09407170749023787,-1.785865306854248
Such contributions may take various forms.,Solche Einlagen können verschiedene Formen aufweisen.,2.204591277601903e-79,0.08593448940269752,-1.6772949695587158
It is therefore necessary for the detailed implementation measures to be duly adjusted to the special circumstances of each activity and to the sensitivity of certain measures.,Daher müssen die einzelnen Durchführungsmaßnahmen sorgfältig an die besonderen Bedingungen jedes einzelnen Bereichs unter Berücksichtigung der Sensibilität bestimmter Maßnahmen angepasst werden.,0.004372882111053364,0.09111338100102145,-1.6093944311141968
"the amount referred to in Chapter 2 (hereinafter referred to as the ""reference amount"");","der Betrag nach Kapitel 2 (im Folgenden ""Referenzbetrag"" genannt),",1.6355853588752806e-79,0.0526004196874971,-1.484483242034912
"In considering whether potential ordinary shares are dilutive or anti-dilutive, each issue or series of potential ordinary shares is considered separately rather than in aggregate.","Bei der Beurteilung, ob potenzielle Stammaktien verwässernd wirken oder der Verwässerung entgegenwirken, sind alle Emissionen oder Emissionsfolgen potenzieller Stammaktien statt als Summe getrennt zu betrachten.",0.005423031075149387,0.08239232718060083,-1.4901456832885742
"viscera means offal from the thoracic, abdominal and pelvic cavities, including the trachea and oesophagus and, where appropriate, the crop;","Eingeweide : die in der Leibeshöhle liegenden Nebenprodukte der Schlachtung, einschließlich der Luft- und der Speiseröhre, und gegebenenfalls der Kropf;",1.6850676864701463e-79,0.0776130969679357,-1.6005648374557495
"""Branch"" means a place of business other than the head office which is a part of an investment firm, which has no legal personality and which provides investment services and/or activities and which may also perform ancillary services for which the investment firm has been authorised;","Zweigniederlassung: eine Betriebsstelle, die nicht die Hauptverwaltung ist, die einen rechtlich unselbstständigen Teil einer Wertpapierfirma bildet und Wertpapierdienstleistungen, gegebenenfalls auch Nebendienstleistungen, erbringt und/oder Anlagetätigkeiten ausübt, für die der Wertpapierfirma eine Zulassung erteilt wurde;",0.004536385647585714,0.10736014974721614,-1.7278181314468384
"Member States shall communicate to the Commission, by 15 March each year (year X), their complete national inventory report.",Die Mitgliedstaaten übermitteln der Kommission bis zum 15. März jeden Jahres (Jahr X) ihren vollständigen nationalen Inventarbericht.,0.01634231340752109,0.19409144129994008,-1.7189480066299438
"Having regard to the Act of Accession of the Czech Republic, Estonia, Cyprus, Latvia, Lithuania, Hungary, Malta, Poland, Slovenia and Slovakia, and in particular the second subparagraph of Article 41 thereof,","gestützt auf die Akte über den Beitritt der Tschechischen Republik, Estlands, Zyperns, Lettlands, Litauens, Ungarns, Maltas, Polens, Sloweniens und der Slowakei, insbesondere auf Artikel 41 Absatz 2,",0.027201489700347293,0.15541652911809736,-1.7573812007904053
the report on the implementation of the plan for the selection of returning holdings.,des Berichts über die Durchführung des Auswahlplans der Buchführungsbetriebe.,1.0617246615839395e-155,0.08355258479698503,-1.8114314079284668
"For autologous donations, the possibility that the autologous blood and blood components may not suffice for the intended transfusion requirements.","Bei Eigenblutspenden die Möglichkeit, dass das gespendete Blut oder die gespendeten Blutbestandteile für die geplanten Transfusionszwecke nicht ausreichen.",0.008023955484014451,0.12424658982764093,-1.8065239191055298
"Where the total stock of goods road motor vehicles relevant to the survey in a Member State is less than 25000 vehicles, or the total stock of vehicles engaged in international transport is less than 3000 vehicles, the percentage standard error (95 % confidence) of the annual estimates for tonnes transported, tonne-kilometres performed and total kilometres travelled loaded for total goods road transport and for national goods road transport shall not be greater than ± 7 %.","Liegt die Gesamtzahl der für die Erhebung relevanten Güterkraftfahrzeuge in einem Mitgliedstaat unter 25000 oder der Gesamtbestand der im grenzüberschreitenden Verkehr tätigen Fahrzeuge unter 3000, beträgt die prozentuale Standardabweichung (Zuverlässigkeitsintervall 95 %) der jährlichen Daten zu den beförderten Tonnen, den geleisteten Tonnenkilometern und der Gesamtzahl der als Lastfahrten zurückgelegten Kilometer für den gesamten Güterkraftverkehr und für den innerstaatlichen Güterkraftverkehr nicht mehr als ± 7 %.",0.016641190535359913,0.2595243282498184,-1.6030056476593018
REGION: UMBRIA,REGION UMBRIEN,4.780108007940708e-232,0.022727272727272735,-1.5630486011505127
"As regards the requirements under paragraphs 1.1 to 1.4, Member States shall ensure that the properties be determined by the distributor or the person legally designated for installing the meter, so that the meter is appropriate for the accurate measurement of consumption that is foreseen or foreseeable.","Die Mitgliedstaaten stellen in Bezug auf die Anforderungen in den Nummern 1.1 bis 1.4 sicher, dass die Eigenschaften vom Versorgungsunternehmen oder der für den Einbau des Wärmezählers gesetzlich vorgesehenen Person so bestimmt werden, dass der Zähler den geplanten oder voraussichtlichen Verbrauch präzise messen kann.",0.008293655823380906,0.15718073152831277,-1.5630910396575928
The following tolerances shall be allowed in the checking of batches of grade A eggs and washed eggs:,Bei der Kontrolle einer Partie von Eiern der Klasse A und von gewaschenen Eiern werden toleriert:,0.005557781222466352,0.10606377965125416,-1.686774730682373
"Where in the case referred to in Article 30(1) of this Regulation the person concerned does not take up production by the deadline for the application, the individual reference quantity determined within the meaning of the preceding sub-paragraph shall be deemed to be zero.","Nimmt in dem in Artikel 30 Absatz 1 der vorliegenden Verordnung genannten Fall die betreffende Person die Erzeugung nicht vor Ablauf der Antragsfrist auf, so wird die ermittelte einzelbetriebliche Referenzmenge im Sinne des vorstehenden Unterabsatzes als Null angesetzt.",0.010242211638813118,0.23493360572012265,-1.803300380706787
"does not make use of the authorisation within 12 months, expressly renounces the authorisation or has provided no investment services or performed no investment activity for the preceding six months, unless the Member State concerned has provided for authorisation to lapse in such cases;","nicht binnen zwölf Monaten von der Zulassung Gebrauch macht, ausdrücklich auf sie verzichtet oder in den sechs vorhergehenden Monaten keine Wertpapierdienstleistungen erbracht oder Anlagetätigkeit ausgeübt hat, es sei denn, der betreffende Mitgliedstaat sieht in diesen Fällen das Erlöschen der Zulassung vor;",0.013764991073664566,0.1790232855009121,-1.814441442489624
in former category D up to grade AST 5;,alte Laufbahngruppe D: bis Besoldungsgruppe AST 5.,2.1306835641480988e-79,0.0725151171579743,-1.656982660293579
Trasañejo,Trasañejo,3.408676479174897e-232,0.006060606060606062,-1.679678201675415
Egmont 1,Egmont 1,8.539637985899484e-156,0.04166666666666667,-1.6400245428085327
"Save in exceptional circumstances, these reactions shall be transmitted electronically in the form of a report and in accordance with the guide referred to in Article 51.",Außer in Ausnahmefällen werden diese Nebenwirkungen auf elektronischem Weg in Form eines Berichts gemäß dem in Artikel 51 genannten Leitfaden mitgeteilt.,0.005351293570541658,0.11661442006269596,-1.4730432033538818
"the natural or legal person in whose name the aircraft is registered shall be presumed to be the operator, unless that person can prove that another person is the operator;","die als Eigentümer des Luftfahrzeugs eingetragene natürliche oder juristische Person gilt als Betreiber, es sei denn, sie kann nachweisen, dass eine andere Person das Luftfahrzeug betreibt;",0.00580527185082934,0.09560256569743716,-1.6761353015899658
The following sentence shall be added at the end of point 2.1.4 of Part I of the Common Consular Instructions:,In Teil I Nummer 2.1.4 der Gemeinsamen Konsularischen Instruktion wird am Ende folgender Satz angefügt:,1.2874891015190725e-155,0.13421070907701926,-1.566407322883606
Information to be provided by the designated national authorities of the Member States to the Commission in accordance with Article 9 of this Regulation,Von den Bezeichneten nationalen Behörden der Mitgliedstaaten gemäß Artikel 9 dieser Verordnung an die Kommission vorzulegende Informationen,0.012918227807480665,0.22318230659025792,-1.8782219886779785
