source,target,legal_entity,BLEU,METEOR,COMET,term
"for differentiated rates of excise duties on petrol, provided that the differentiated rates are in accordance with the obligations laid down in this Directive, and in particular the minimum levels of taxation provided for in Article 7 thereof;","Anwendung gestaffelter Verbrauchsteuersätze für Benzin, unter der Voraussetzung, dass diese Sätze den Anforderungen dieser Richtlinie und insbesondere den Steuermindestsätzen des Artikels 7 entsprechen;","excise, article",0.006369304104455854,0.07272727272727272,0.9613285064697266,excise
"Personal data uniquely, and without any risk of mistaken identity, distinguishing the donor, as well as contact details.","Angaben zur Person des Spenders, die ohne die Gefahr einer Verwechslung eine eindeutige Identifizierung ermöglichen, und Angaben zur Kontaktaufnahme.","donor, risk",0.011433361115787456,0.09090909090909091,0.9562742114067078,donor
acknowledged that all the information provided by the donor is true to the best of his/her knowledge.,"bestätigt hat, dass er alle Angaben nach bestem Wissen und Gewissen gemacht hat.","donor, information",0.010802314890908065,0.06535947712418301,0.9624487161636353,donor
Deceased donors,Verstorbene Spender,deceased,0.0,0.0,0.9867540001869202,donor
"list of standard operating procedures for recruitment, retention and assessment of donors, for processing and testing, distribution and recall of blood and blood components and for the reporting and recording of serious adverse reactions and events.","Standard-Verfahrensregelung für die Gewinnung von Spendern, die Sicherstellung ihrer weiteren Spendebereitschaft und die Prüfung der Spender, für die Verarbeitung und Testung, für die Verteilung und den Rückruf von Blut und Blutbestandteilen sowie für die Meldung und Aufzeichnung von ernsten unerwünschten Reaktionen und Zwischenfällen.","adverse, recording, distribution",0.005485749645780666,0.04319654427645788,0.9239410758018494,donor
GOVERNMENT ASSISTANCE,BEIHILFEN DER ÖFFENTLICHEN HAND,government,0.0,0.0,0.9639477729797363,donor
Ships using port facilities may be subject to the port State control inspections and additional control measures outlined in regulation XI-2/9.,"Schiffe, die Hafenanlagen nutzen, können Kontrollbesichtigungen durch den Hafenstaat und zusätzlichen Kontrollmaßnahmen nach Regel XI-2/9 unterliegen.","control, regulation, state",0.010331208012220438,0.05181347150259068,0.9508150815963745,control
"Provided that they respect the minimum levels of taxation prescribed by this Directive and that they are compatible with Community law, differentiated rates of taxation may be applied by Member States, under fiscal control, in the following cases:","Die Mitgliedstaaten können unter Steueraufsicht gestaffelte Steuersätze anwenden, soweit diese die in dieser Richtlinie vorgesehenen Mindeststeuerbeträge nicht unterschreiten und mit dem Gemeinschaftsrecht vereinbar sind, und zwar in den folgenden Fällen:","law, member, control",0.006211915815063893,0.058997050147492625,0.9475415349006653,control
Minimum control rate,Mindestkontrollsatz,control,0.0,0.0,0.9938167929649353,control
Control is the power to govern the financial and operating policies of an enterprise so as to obtain benefits from its activities.,"Beherrschung ist die Möglichkeit, die Finanz- und Geschäftspolitik eines Unternehmens zu bestimmen, um aus dessen Tätigkeiten Nutzen zu ziehen.",control,0.008282282660969604,0.022624434389140267,0.9554542303085327,control
"Regulation XI-2/9.2 applies control measures to ensure compliance to ships intending to enter a port of another Contracting Government and introduces an entirely different concept of control within chapter XI-2, applying to security only.","Regel XI-2/9.2 wendet Kontrollmaßnahmen zur Sicherstellung der Einhaltung der Vorschriften auf Schiffe an, die in einen Hafen einer anderen Vertragsregierung einzulaufen beabsichtigen, und führt ein völlig anderes Kontrollkonzept innerhalb von Kapitel XI-2 ein, das sich nur auf die Gefahrenabwehr bezieht.","control, security, regulation, government",0.006175068302681508,0.05787037037037038,0.9222825169563293,control
